"Sample Collection Date","Site Name","County","PCR Pathogen Target","PCR Gene Target","Normalized Pathogen Concentration (gene copies/person/day)","Date/Time Updated"
2025-08-18,"Ellensburg Wastewater Treatment Facility","Kittitas","sars-cov-2","n",776832276.765728,2025-09-17 09:04:27.907552
2025-08-21,"Ellensburg Wastewater Treatment Facility","Kittitas","sars-cov-2","n",574266583.562649,2025-09-17 09:04:27.907552
2025-08-25,"Ellensburg Wastewater Treatment Facility","Kittitas","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-08-28,"Ellensburg Wastewater Treatment Facility","Kittitas","sars-cov-2","n",983365790.970611,2025-09-17 09:04:27.907552
2025-09-04,"Ellensburg Wastewater Treatment Facility","Kittitas","sars-cov-2","n",895624391.673604,2025-09-17 09:04:27.907552
2025-09-08,"Ellensburg Wastewater Treatment Facility","Kittitas","sars-cov-2","n",589241967.981659,2025-09-17 09:04:27.907552
2024-09-17,"City of Lynden WWTP","Whatcom","FLUAV","InfA1 and InfA2 combined",82058167.1498031,2025-09-17 09:04:27.907552
2024-11-05,"City of Lynden WWTP","Whatcom","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-07,"City of Lynden WWTP","Whatcom","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-12,"City of Lynden WWTP","Whatcom","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-14,"City of Lynden WWTP","Whatcom","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-05,"City of Lynden WWTP","Whatcom","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-07,"City of Lynden WWTP","Whatcom","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-12,"City of Lynden WWTP","Whatcom","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-14,"City of Lynden WWTP","Whatcom","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-09-12,"City of Lynden WWTP","Whatcom","sars-cov-2","n",929853030.9403,2025-09-17 09:04:27.907552
2024-09-17,"City of Lynden WWTP","Whatcom","sars-cov-2","n",3133215273.68562,2025-09-17 09:04:27.907552
2024-09-19,"City of Lynden WWTP","Whatcom","sars-cov-2","n",2353495778.06057,2025-09-17 09:04:27.907552
2024-09-24,"City of Lynden WWTP","Whatcom","sars-cov-2","n",1081926509.31823,2025-09-17 09:04:27.907552
2024-09-26,"City of Lynden WWTP","Whatcom","sars-cov-2","n",2484073198.5746,2025-09-17 09:04:27.907552
2024-10-01,"City of Lynden WWTP","Whatcom","sars-cov-2","n",3351525033.98826,2025-09-17 09:04:27.907552
2024-10-03,"City of Lynden WWTP","Whatcom","sars-cov-2","n",1746300721.44948,2025-09-17 09:04:27.907552
2024-10-08,"City of Lynden WWTP","Whatcom","sars-cov-2","n",1293685630.52254,2025-09-17 09:04:27.907552
2024-10-10,"City of Lynden WWTP","Whatcom","sars-cov-2","n",1953840167.82762,2025-09-17 09:04:27.907552
2024-10-15,"City of Lynden WWTP","Whatcom","sars-cov-2","n",826487424.26559,2025-09-17 09:04:27.907552
2024-10-17,"City of Lynden WWTP","Whatcom","sars-cov-2","n",196057391.145234,2025-09-17 09:04:27.907552
2024-10-22,"City of Lynden WWTP","Whatcom","sars-cov-2","n",1285666709.08012,2025-09-17 09:04:27.907552
2024-10-24,"City of Lynden WWTP","Whatcom","sars-cov-2","n",391171920.337692,2025-09-17 09:04:27.907552
2024-10-29,"City of Lynden WWTP","Whatcom","sars-cov-2","n",422817528.725408,2025-09-17 09:04:27.907552
2024-10-31,"City of Lynden WWTP","Whatcom","sars-cov-2","n",82178781.8001948,2025-09-17 09:04:27.907552
2024-11-05,"City of Lynden WWTP","Whatcom","sars-cov-2","n",91265085.4630343,2025-09-17 09:04:27.907552
2024-11-07,"City of Lynden WWTP","Whatcom","sars-cov-2","n",444192742.196725,2025-09-17 09:04:27.907552
2024-11-12,"City of Lynden WWTP","Whatcom","sars-cov-2","n",462418190.226385,2025-09-17 09:04:27.907552
2024-11-14,"City of Lynden WWTP","Whatcom","sars-cov-2","n",1954646562.91881,2025-09-17 09:04:27.907552
2024-09-16,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-10-07,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-10-21,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-04,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-08,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-15,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-18,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-22,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-25,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-12-02,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-12-06,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-12-09,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-12-13,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-12-16,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",440133355.856033,2025-09-17 09:04:27.907552
2024-12-20,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",193669955.296702,2025-09-17 09:04:27.907552
2024-12-23,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",59703998.0433246,2025-09-17 09:04:27.907552
2024-12-27,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-12-30,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",296770542.341799,2025-09-17 09:04:27.907552
2025-01-03,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-01-06,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",176994897.369612,2025-09-17 09:04:27.907552
2025-01-10,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",209438353.684035,2025-09-17 09:04:27.907552
2025-01-13,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",351045487.986402,2025-09-17 09:04:27.907552
2025-01-17,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",1661458280.10882,2025-09-17 09:04:27.907552
2025-01-24,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",665506796.193302,2025-09-17 09:04:27.907552
2025-01-27,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",221664236.962418,2025-09-17 09:04:27.907552
2025-01-31,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",647248978.657287,2025-09-17 09:04:27.907552
2025-02-03,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",262261397.797618,2025-09-17 09:04:27.907552
2025-02-10,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",264155724.258692,2025-09-17 09:04:27.907552
2025-02-14,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",288149487.542796,2025-09-17 09:04:27.907552
2025-02-21,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",263024736.585386,2025-09-17 09:04:27.907552
2025-02-24,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",219107830.940524,2025-09-17 09:04:27.907552
2025-02-28,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",170193392.987168,2025-09-17 09:04:27.907552
2025-03-03,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",127944927.835571,2025-09-17 09:04:27.907552
2025-03-07,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",365148561.548991,2025-09-17 09:04:27.907552
2025-03-10,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-03-14,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",145856906.165699,2025-09-17 09:04:27.907552
2025-03-17,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",170193392.987168,2025-09-17 09:04:27.907552
2025-03-21,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",191534164.525211,2025-09-17 09:04:27.907552
2025-03-24,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-03-31,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",314240095.741873,2025-09-17 09:04:27.907552
2025-04-03,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",53161094.1481658,2025-09-17 09:04:27.907552
2025-04-07,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-04-11,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",50434884.1918496,2025-09-17 09:04:27.907552
2025-04-14,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-04-18,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-04-21,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-04-25,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-02,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-09,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-12,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-16,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-19,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-23,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-05-30,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-02,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-06,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-08,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-13,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-16,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-20,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-23,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-27,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-06-30,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-07,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-11,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-14,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-18,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-21,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-25,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-07-28,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-01,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-04,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-08,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-11,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-15,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-18,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-22,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-24,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-08-29,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-09-05,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-09-08,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2025-09-12,"Oak Harbor Clean Water Facility","Island","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-09-16,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-10-07,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-10-21,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-04,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-08,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-15,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-18,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-22,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-11-25,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-02,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-06,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-09,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-13,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-16,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-20,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-23,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-27,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-12-30,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-03,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-06,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-10,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-13,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-17,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-24,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-27,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-01-31,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-02-03,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-02-10,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-02-14,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-02-21,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-02-24,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-02-28,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-03,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-07,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-10,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-14,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-17,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-21,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",46618190.2530069,2025-09-17 09:04:27.907552
2025-03-24,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-03-31,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-03,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-07,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-11,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-14,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-18,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-21,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-04-25,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-02,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-09,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-12,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-16,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-19,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-23,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-05-30,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-02,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-06,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-08,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-13,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-16,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-20,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-23,"Oak Harbor Clean Water Facility","Island","FLUBV","InfB",0,2025-09-17 09:04:27.907552
